1637433775126397800,683,393,704,422
1637433775126397800,438,363,443,369
1637433775126397800,504,348,525,381
1637433775126397800,620,274,661,342
1637433775126397800,389,264,399,273
1637433775126397800,418,222,432,233
1637433775126397800,443,219,450,230
1637433775126397800,229,218,238,240
1637433775126397800,674,198,682,212
1637433775126397800,666,196,672,202
1637433775126397800,688,168,694,174
1637433775126397800,681,163,687,181
1637433775126397800,320,155,327,160
1637433775126397800,695,143,704,159
1637433775126397800,294,132,312,182
1637433775126397800,691,131,699,139
1637433775126397800,347,119,360,127
1637433775126397800,314,119,327,159
1637433775126397800,329,117,340,151
1637433775126397800,608,112,613,119
1637433775126397800,469,110,476,124
1637433775126397800,95,106,141,123
1637433775126397800,597,96,602,101
1637433775126397800,608,90,704,175
1637433775126397800,421,87,439,109
1637433775126397800,285,78,295,83
1637433775126397800,74,75,80,124
1637433775126397800,131,68,151,76
1637433775126397800,0,63,704,480
1637433775126397800,250,62,437,149
1637433775126397800,647,7,704,32
1637433775126397800,634,0,654,6
1637433775563883100,110,456,120,472
1637433775563883100,5,438,11,455
1637433775563883100,0,428,6,441
1637433775563883100,695,423,704,430
1637433775563883100,683,393,704,422
1637433775563883100,507,372,516,379
1637433775563883100,438,364,443,369
1637433775563883100,620,274,661,342
1637433775563883100,389,264,399,273
1637433775563883100,430,249,448,261
1637433775563883100,420,222,432,233
1637433775563883100,442,220,449,227
1637433775563883100,368,212,374,224
1637433775563883100,674,198,682,212
1637433775563883100,666,196,672,202
1637433775563883100,264,194,376,213
1637433775563883100,147,172,153,188
1637433775563883100,688,168,694,174
1637433775563883100,681,163,687,181
1637433775563883100,695,143,704,159
1637433775563883100,294,132,312,182
1637433775563883100,691,131,699,139
1637433775563883100,347,119,360,128
1637433775563883100,317,119,327,144
1637433775563883100,329,117,340,151
1637433775563883100,608,112,613,119
1637433775563883100,469,110,475,123
1637433775563883100,95,106,141,123
1637433775563883100,597,96,602,101
1637433775563883100,608,90,704,175
1637433775563883100,285,78,295,84
1637433775563883100,74,75,80,124
1637433775563883100,131,68,151,76
1637433775563883100,0,63,704,480
1637433775563883100,259,62,445,154
1637433775563883100,634,0,704,32
1637433776001365700,110,456,120,473
1637433776001365700,5,438,11,455
1637433776001365700,0,428,6,441
1637433776001365700,695,423,704,430
1637433776001365700,491,405,496,418
1637433776001365700,681,393,704,422
1637433776001365700,503,372,513,383
1637433776001365700,438,364,443,369
1637433776001365700,511,340,529,357
1637433776001365700,519,287,619,353
1637433776001365700,620,274,661,342
1637433776001365700,389,264,399,273
1637433776001365700,418,222,433,233
1637433776001365700,443,219,449,227
1637433776001365700,674,198,682,212
1637433776001365700,666,196,672,202
1637433776001365700,147,172,152,188
1637433776001365700,688,168,694,174
1637433776001365700,681,163,687,181
1637433776001365700,695,143,704,159
1637433776001365700,294,132,312,182
1637433776001365700,691,131,699,139
1637433776001365700,363,120,370,128
1637433776001365700,320,120,326,128
1637433776001365700,346,119,359,131
1637433776001365700,330,118,340,144
1637433776001365700,608,112,613,119
1637433776001365700,469,110,475,122
1637433776001365700,95,106,140,123
1637433776001365700,445,102,463,113
1637433776001365700,597,96,602,101
1637433776001365700,608,90,704,175
1637433776001365700,286,86,304,95
1637433776001365700,278,80,426,158
1637433776001365700,285,78,295,84
1637433776001365700,74,75,80,124
1637433776001365700,439,70,462,100
1637433776001365700,131,68,151,76
1637433776001365700,365,65,440,96
1637433776001365700,0,63,704,480
1637433776001365700,262,62,333,97
1637433776001365700,634,0,704,32
1637433776438851200,110,456,120,473
1637433776438851200,5,438,11,455
1637433776438851200,697,431,704,436
1637433776438851200,0,428,6,441
1637433776438851200,695,423,704,430
1637433776438851200,655,423,662,428
1637433776438851200,669,415,678,423
1637433776438851200,492,394,500,415
1637433776438851200,677,393,704,422
1637433776438851200,438,363,443,369
1637433776438851200,620,274,661,342
1637433776438851200,389,264,399,273
1637433776438851200,419,223,434,234
1637433776438851200,443,219,448,227
1637433776438851200,368,210,373,216
1637433776438851200,674,198,682,212
1637433776438851200,666,196,672,202
1637433776438851200,264,194,376,216
1637433776438851200,147,172,152,185
1637433776438851200,688,168,694,174
1637433776438851200,681,163,687,181
1637433776438851200,695,143,704,159
1637433776438851200,294,134,310,181
1637433776438851200,691,131,699,139
1637433776438851200,362,120,371,129
1637433776438851200,346,119,359,135
1637433776438851200,330,118,340,144
1637433776438851200,608,112,613,119
1637433776438851200,469,107,474,122
1637433776438851200,95,106,140,123
1637433776438851200,402,105,407,111
1637433776438851200,431,102,458,123
1637433776438851200,597,96,602,101
1637433776438851200,608,90,704,175
1637433776438851200,74,75,80,124
1637433776438851200,131,68,151,76
1637433776438851200,284,65,472,159
1637433776438851200,0,63,704,480
1637433776438851200,264,62,333,83
1637433776438851200,634,0,704,32
1637433776876339800,110,456,120,472
1637433776876339800,21,448,28,453
1637433776876339800,7,433,18,445
1637433776876339800,0,427,6,441
1637433776876339800,695,423,704,436
1637433776876339800,0,410,6,417
1637433776876339800,689,393,704,422
1637433776876339800,525,333,532,338
1637433776876339800,450,331,456,354
1637433776876339800,516,324,531,332
1637433776876339800,459,293,464,305
1637433776876339800,620,274,661,342
1637433776876339800,389,264,399,273
1637433776876339800,374,264,384,270
1637433776876339800,428,224,434,229
1637433776876339800,419,223,432,233
1637433776876339800,443,219,451,228
1637433776876339800,674,198,683,212
1637433776876339800,147,178,152,185
1637433776876339800,681,163,694,179
1637433776876339800,696,145,704,159
1637433776876339800,294,134,310,182
1637433776876339800,690,131,699,139
1637433776876339800,347,119,354,129
1637433776876339800,331,119,339,146
1637433776876339800,468,107,474,122
1637433776876339800,96,106,141,123
1637433776876339800,605,105,614,119
1637433776876339800,594,102,602,122
1637433776876339800,611,90,704,175
1637433776876339800,566,86,597,142
1637433776876339800,289,80,379,118
1637433776876339800,74,74,80,124
1637433776876339800,131,68,151,76
1637433776876339800,367,65,466,136
1637433776876339800,290,63,333,78
1637433776876339800,265,63,284,77
1637433776876339800,0,63,704,480
1637433776876339800,637,0,704,32
1637433777313822500,110,456,120,472
1637433777313822500,21,448,28,453
1637433777313822500,7,433,18,445
1637433777313822500,0,427,6,441
1637433777313822500,0,410,6,417
1637433777313822500,695,393,704,421
1637433777313822500,511,372,528,384
1637433777313822500,620,274,661,342
1637433777313822500,389,264,399,273
1637433777313822500,374,264,383,270
1637433777313822500,419,224,433,236
1637433777313822500,442,219,448,229
1637433777313822500,295,215,301,221
1637433777313822500,674,198,683,212
1637433777313822500,147,178,152,185
1637433777313822500,681,163,694,179
1637433777313822500,696,145,704,159
1637433777313822500,295,134,310,182
1637433777313822500,416,133,436,138
1637433777313822500,690,131,699,139
1637433777313822500,331,119,337,129
1637433777313822500,468,110,474,123
1637433777313822500,96,106,141,123
1637433777313822500,605,105,614,119
1637433777313822500,594,102,602,122
1637433777313822500,396,100,444,157
1637433777313822500,611,90,704,175
1637433777313822500,322,89,342,94
1637433777313822500,566,86,597,142
1637433777313822500,297,80,365,117
1637433777313822500,74,74,80,124
1637433777313822500,131,68,151,76
1637433777313822500,365,65,457,104
1637433777313822500,294,63,333,78
1637433777313822500,270,63,285,77
1637433777313822500,0,63,704,480
1637433777313822500,637,0,704,32
1637433777845056900,110,456,120,472
1637433777845056900,21,448,28,453
1637433777845056900,7,433,18,445
1637433777845056900,0,427,6,441
1637433777845056900,691,423,702,430
1637433777845056900,695,393,704,420
1637433777845056900,521,378,530,399
1637433777845056900,500,352,521,377
1637433777845056900,524,287,619,353
1637433777845056900,620,274,661,342
1637433777845056900,389,264,398,273
1637433777845056900,419,224,433,235
1637433777845056900,443,220,449,231
1637433777845056900,674,198,683,212
1637433777845056900,147,178,152,185
1637433777845056900,681,163,694,179
1637433777845056900,673,153,679,159
1637433777845056900,696,145,704,159
1637433777845056900,295,135,310,182
1637433777845056900,416,133,436,138
1637433777845056900,691,131,699,139
1637433777845056900,386,130,394,137
1637433777845056900,468,109,474,123
1637433777845056900,312,108,341,116
1637433777845056900,95,106,141,123
1637433777845056900,605,105,614,119
1637433777845056900,594,102,602,122
1637433777845056900,318,95,340,105
1637433777845056900,611,90,704,175
1637433777845056900,566,86,597,142
1637433777845056900,74,74,80,124
1637433777845056900,131,68,151,76
1637433777845056900,374,65,471,153
1637433777845056900,303,63,333,78
1637433777845056900,280,63,294,74
1637433777845056900,0,63,704,480
1637433777845056900,637,0,704,32
1637433778282540200,110,456,120,472
1637433778282540200,34,441,65,480
1637433778282540200,696,393,704,420
1637433778282540200,514,391,524,413
1637433778282540200,0,383,14,403
1637433778282540200,521,287,619,354
1637433778282540200,620,274,661,342
1637433778282540200,389,264,398,273
1637433778282540200,421,228,435,236
1637433778282540200,419,224,430,229
1637433778282540200,339,224,350,236
1637433778282540200,301,223,309,232
1637433778282540200,362,208,374,220
1637433778282540200,674,199,682,212
1637433778282540200,0,170,8,177
1637433778282540200,689,168,694,174
1637433778282540200,697,166,704,175
1637433778282540200,681,163,687,176
1637433778282540200,570,147,579,187
1637433778282540200,696,145,704,159
1637433778282540200,295,135,310,181
1637433778282540200,420,133,438,140
1637433778282540200,691,132,699,138
1637433778282540200,605,110,613,117
1637433778282540200,310,108,325,115
1637433778282540200,96,106,141,123
1637433778282540200,594,102,602,122
1637433778282540200,318,95,328,105
1637433778282540200,611,90,696,168
1637433778282540200,566,86,597,142
1637433778282540200,58,76,64,83
1637433778282540200,74,74,80,124
1637433778282540200,131,68,151,76
1637433778282540200,367,65,477,150
1637433778282540200,305,64,333,78
1637433778282540200,280,63,294,74
1637433778282540200,0,63,704,480
1637433778282540200,648,8,704,32
1637433778720028600,110,456,120,472
1637433778720028600,34,441,65,480
1637433778720028600,18,439,24,446
1637433778720028600,508,405,523,425
1637433778720028600,696,393,704,419
1637433778720028600,426,386,431,391
1637433778720028600,509,287,619,354
1637433778720028600,620,274,661,342
1637433778720028600,389,264,398,273
1637433778720028600,281,229,287,234
1637433778720028600,421,228,435,236
1637433778720028600,369,211,374,220
1637433778720028600,674,199,682,212
1637433778720028600,264,195,376,215
1637433778720028600,689,168,694,174
1637433778720028600,697,166,704,175
1637433778720028600,681,164,687,176
1637433778720028600,570,147,579,187
1637433778720028600,697,146,704,159
1637433778720028600,295,135,310,181
1637433778720028600,691,132,699,139
1637433778720028600,605,110,613,117
1637433778720028600,304,107,333,116
1637433778720028600,96,106,141,123
1637433778720028600,594,102,602,122
1637433778720028600,318,95,337,105
1637433778720028600,611,90,696,168
1637433778720028600,566,86,597,142
1637433778720028600,304,80,313,106
1637433778720028600,74,74,80,124
1637433778720028600,131,68,151,76
1637433778720028600,367,65,474,148
1637433778720028600,295,63,333,78
1637433778720028600,276,63,287,73
1637433778720028600,0,63,704,480
1637433778720028600,648,8,704,32
1637433779235634800,110,456,120,471
1637433779235634800,34,441,65,480
1637433779235634800,18,437,28,445
1637433779235634800,501,411,506,416
1637433779235634800,2,410,8,416
1637433779235634800,697,393,704,417
1637433779235634800,484,388,507,414
1637433779235634800,501,287,619,355
1637433779235634800,620,274,661,341
1637433779235634800,389,264,398,273
1637433779235634800,375,225,382,243
1637433779235634800,419,223,433,234
1637433779235634800,335,221,343,228
1637433779235634800,365,208,374,220
1637433779235634800,290,208,301,222
1637433779235634800,674,201,682,212
1637433779235634800,264,195,376,215
1637433779235634800,689,169,694,174
1637433779235634800,0,168,8,177
1637433779235634800,65,166,75,180
1637433779235634800,696,165,704,175
1637433779235634800,681,163,687,178
1637433779235634800,698,147,704,159
1637433779235634800,2,144,7,149
1637433779235634800,652,135,657,140
1637433779235634800,294,135,310,181
1637433779235634800,691,132,699,139
1637433779235634800,635,120,650,146
1637433779235634800,594,118,599,124
1637433779235634800,579,116,584,148
1637433779235634800,608,112,613,118
1637433779235634800,469,112,474,123
1637433779235634800,96,106,140,123
1637433779235634800,597,104,602,112
1637433779235634800,318,95,339,106
1637433779235634800,611,90,698,168
1637433779235634800,565,86,597,142
1637433779235634800,296,80,342,116
1637433779235634800,74,74,80,124
1637433779235634800,131,68,151,76
1637433779235634800,367,65,457,149
1637433779235634800,294,63,333,78
1637433779235634800,270,63,284,73
1637433779235634800,0,63,704,480
1637433779235634800,651,9,704,32
1637433779673119400,110,456,120,471
1637433779673119400,34,441,65,480
1637433779673119400,18,437,28,445
1637433779673119400,476,433,481,439
1637433779673119400,697,393,704,417
1637433779673119400,641,341,646,354
1637433779673119400,502,287,619,355
1637433779673119400,620,274,661,341
1637433779673119400,695,268,702,273
1637433779673119400,389,264,399,273
1637433779673119400,342,228,354,233
1637433779673119400,419,226,433,233
1637433779673119400,335,221,342,227
1637433779673119400,293,216,300,223
1637433779673119400,289,208,295,218
1637433779673119400,287,206,374,220
1637433779673119400,674,201,682,212
1637433779673119400,264,194,376,215
1637433779673119400,0,170,8,176
1637433779673119400,689,169,694,174
1637433779673119400,59,166,76,181
1637433779673119400,696,165,704,175
1637433779673119400,681,163,687,178
1637433779673119400,698,147,704,159
1637433779673119400,652,135,657,140
1637433779673119400,294,135,310,181
1637433779673119400,691,132,699,139
1637433779673119400,635,120,650,146
1637433779673119400,594,118,599,124
1637433779673119400,579,116,584,148
1637433779673119400,608,112,613,118
1637433779673119400,469,111,474,123
1637433779673119400,96,106,140,123
1637433779673119400,597,104,602,112
1637433779673119400,318,95,338,105
1637433779673119400,611,90,698,168
1637433779673119400,565,86,597,142
1637433779673119400,298,80,337,116
1637433779673119400,439,79,450,102
1637433779673119400,74,74,80,124
1637433779673119400,131,68,151,76
1637433779673119400,366,65,447,147
1637433779673119400,294,63,333,78
1637433779673119400,268,63,283,72
1637433779673119400,0,63,704,480
1637433779673119400,651,9,704,32
1637433780110605400,110,456,120,471
1637433780110605400,34,441,65,480
1637433780110605400,18,437,28,445
1637433780110605400,697,393,704,417
1637433780110605400,487,388,511,413
1637433780110605400,426,385,431,391
1637433780110605400,502,287,619,355
1637433780110605400,389,264,399,273
1637433780110605400,325,224,333,232
1637433780110605400,419,223,433,234
1637433780110605400,294,216,300,221
1637433780110605400,289,208,295,218
1637433780110605400,674,201,682,212
1637433780110605400,264,195,376,215
1637433780110605400,689,169,694,174
1637433780110605400,0,167,8,176
1637433780110605400,696,165,704,175
1637433780110605400,681,163,687,178
1637433780110605400,698,147,704,159
1637433780110605400,652,135,657,140
1637433780110605400,294,134,310,181
1637433780110605400,691,132,699,139
1637433780110605400,635,120,650,146
1637433780110605400,594,118,599,124
1637433780110605400,579,116,584,148
1637433780110605400,608,112,613,118
1637433780110605400,469,111,474,123
1637433780110605400,96,107,140,123
1637433780110605400,597,104,602,112
1637433780110605400,318,95,336,105
1637433780110605400,450,91,455,106
1637433780110605400,611,90,698,168
1637433780110605400,565,86,597,142
1637433780110605400,302,80,334,116
1637433780110605400,83,74,90,90
1637433780110605400,74,74,80,124
1637433780110605400,439,73,452,102
1637433780110605400,131,68,151,76
1637433780110605400,364,65,446,141
1637433780110605400,294,63,333,78
1637433780110605400,268,63,283,70
1637433780110605400,0,63,704,480
1637433780110605400,648,8,704,32
1637433780548088500,110,456,120,471
1637433780548088500,34,441,65,480
1637433780548088500,18,437,28,445
1637433780548088500,478,416,488,424
1637433780548088500,697,393,704,417
1637433780548088500,502,287,619,355
1637433780548088500,620,274,661,341
1637433780548088500,389,264,398,273
1637433780548088500,419,223,433,234
1637433780548088500,290,208,295,216
1637433780548088500,674,200,682,212
1637433780548088500,264,195,376,215
1637433780548088500,688,168,694,174
1637433780548088500,696,165,704,175
1637433780548088500,681,163,687,178
1637433780548088500,698,147,704,159
1637433780548088500,652,135,657,140
1637433780548088500,295,135,310,181
1637433780548088500,691,132,699,139
1637433780548088500,635,120,650,146
1637433780548088500,594,118,599,124
1637433780548088500,579,116,584,148
1637433780548088500,608,112,613,118
1637433780548088500,96,107,140,123
1637433780548088500,597,104,602,112
1637433780548088500,318,95,337,105
1637433780548088500,611,90,698,168
1637433780548088500,565,86,597,142
1637433780548088500,304,80,335,116
1637433780548088500,83,75,90,90
1637433780548088500,74,74,79,124
1637433780548088500,439,70,461,102
1637433780548088500,131,68,151,76
1637433780548088500,363,65,450,156
1637433780548088500,295,63,333,78
1637433780548088500,271,63,286,69
1637433780548088500,0,63,704,480
1637433780548088500,648,8,704,32
1637433780985575600,110,456,120,471
1637433780985575600,34,441,65,480
1637433780985575600,18,437,28,445
1637433780985575600,682,433,704,448
1637433780985575600,2,410,8,416
1637433780985575600,697,393,704,417
1637433780985575600,502,287,619,355
1637433780985575600,620,274,661,342
1637433780985575600,389,264,398,273
1637433780985575600,424,228,431,233
1637433780985575600,419,224,433,230
1637433780985575600,444,219,449,224
1637433780985575600,289,206,371,212
1637433780985575600,674,200,682,212
1637433780985575600,688,168,694,174
1637433780985575600,696,165,704,175
1637433780985575600,681,163,687,178
1637433780985575600,3,153,10,169
1637433780985575600,698,147,704,159
1637433780985575600,2,139,7,148
1637433780985575600,652,135,657,140
1637433780985575600,295,135,310,181
1637433780985575600,691,132,699,139
1637433780985575600,0,130,5,138
1637433780985575600,635,120,650,146
1637433780985575600,594,118,599,124
1637433780985575600,579,116,584,148
1637433780985575600,608,112,613,118
1637433780985575600,309,107,336,116
1637433780985575600,96,107,140,123
1637433780985575600,597,104,602,112
1637433780985575600,318,95,337,105
1637433780985575600,611,90,698,168
1637433780985575600,565,86,597,142
1637433780985575600,306,80,314,105
1637433780985575600,83,79,89,90
1637433780985575600,34,75,75,149
1637433780985575600,74,74,80,124
1637433780985575600,131,68,151,76
1637433780985575600,364,65,475,152
1637433780985575600,297,63,333,78
1637433780985575600,273,63,288,69
1637433780985575600,0,63,704,480
1637433780985575600,648,8,704,32
1637433781423061900,112,459,120,471
1637433781423061900,34,441,65,480
1637433781423061900,697,393,704,417
1637433781423061900,501,287,619,355
1637433781423061900,620,274,661,341
1637433781423061900,389,264,398,273
1637433781423061900,422,227,433,234
1637433781423061900,312,206,374,220
1637433781423061900,674,200,682,212
1637433781423061900,689,168,694,173
1637433781423061900,571,161,577,182
1637433781423061900,698,147,704,158
1637433781423061900,295,135,310,181
1637433781423061900,418,133,436,138
1637433781423061900,691,131,699,139
1637433781423061900,608,112,613,118
1637433781423061900,310,109,335,116
1637433781423061900,96,106,140,123
1637433781423061900,597,104,602,111
1637433781423061900,656,99,684,120
1637433781423061900,318,95,337,105
1637433781423061900,611,90,704,175
1637433781423061900,565,86,597,142
1637433781423061900,307,80,315,108
1637433781423061900,84,77,89,92
1637433781423061900,74,75,80,125
1637433781423061900,77,74,104,118
1637433781423061900,131,68,151,76
